trip_id,timestamp,pickup_district,driver_id,driver_status,trip_duration_mins,fare_amount_euros
TRIP_13811,2026-05-30 18:40:25.301943,Prenzlauer Berg,DRV_106,Idle,0,0.0
TRIP_10265,2026-05-30 18:43:25.301943,Mitte,DRV_141,Passengers_Onboard,16,23.58
TRIP_13215,2026-05-30 18:45:25.301943,Prenzlauer Berg,DRV_101,Passengers_Onboard,17,22.96
TRIP_11523,2026-05-30 18:52:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,11,15.31
TRIP_12575,2026-05-30 18:53:25.301943,Mitte,DRV_127,Passengers_Onboard,12,15.8
TRIP_13634,2026-05-30 18:58:25.301943,Prenzlauer Berg,DRV_133,Idle,0,0.0
TRIP_12763,2026-05-30 19:14:25.301943,Friedrichshain-Kreuzberg,DRV_132,Passengers_Onboard,20,29.51
TRIP_14987,2026-05-30 19:20:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,22,35.09
TRIP_10196,2026-05-30 19:25:25.301943,Mitte,DRV_143,Passengers_Onboard,13,20.29
TRIP_10619,2026-05-30 19:26:25.301943,Mitte,DRV_108,Idle,0,0.0
TRIP_13051,2026-05-30 19:26:25.301943,Mitte,DRV_107,En Route,0,0.0
TRIP_12298,2026-05-30 19:29:25.301943,Mitte,DRV_112,En Route,0,0.0
TRIP_10020,2026-05-30 19:32:25.301943,Mitte,DRV_125,Passengers_Onboard,9,15.84
TRIP_14597,2026-05-30 19:55:25.301943,Friedrichshain-Kreuzberg,DRV_115,En Route,0,0.0
TRIP_13491,2026-05-30 20:11:25.301943,Friedrichshain-Kreuzberg,DRV_122,Passengers_Onboard,22,32.98
TRIP_13839,2026-05-30 20:14:25.301943,Friedrichshain-Kreuzberg,DRV_116,En Route,0,0.0
TRIP_13653,2026-05-30 20:20:25.301943,Friedrichshain-Kreuzberg,DRV_132,Idle,0,0.0
TRIP_10326,2026-05-30 20:21:25.301943,Mitte,DRV_144,Passengers_Onboard,14,18.38
TRIP_13006,2026-05-30 20:22:25.301943,Prenzlauer Berg,DRV_113,Passengers_Onboard,11,18.96
TRIP_12639,2026-05-30 20:29:25.301943,Friedrichshain-Kreuzberg,DRV_138,Passengers_Onboard,18,25.48
TRIP_14102,2026-05-30 20:37:25.301943,Friedrichshain-Kreuzberg,DRV_138,Passengers_Onboard,15,24.26
TRIP_11885,2026-05-30 20:37:25.301943,Prenzlauer Berg,DRV_131,Passengers_Onboard,13,19.94
TRIP_13777,2026-05-30 20:40:25.301943,Friedrichshain-Kreuzberg,DRV_117,Idle,0,0.0
TRIP_11595,2026-05-30 20:46:25.301943,Mitte,DRV_123,Idle,0,0.0
TRIP_11247,2026-05-30 20:48:25.301943,Friedrichshain-Kreuzberg,DRV_138,Passengers_Onboard,20,30.82
TRIP_11828,2026-05-30 20:49:25.301943,Friedrichshain-Kreuzberg,DRV_112,En Route,0,0.0
TRIP_12350,2026-05-30 20:50:25.301943,Friedrichshain-Kreuzberg,DRV_131,Passengers_Onboard,22,29.97
TRIP_14342,2026-05-30 21:01:25.301943,Prenzlauer Berg,DRV_145,En Route,0,0.0
TRIP_13553,2026-05-30 21:05:25.301943,Mitte,DRV_138,Idle,0,0.0
TRIP_11518,2026-05-30 21:19:25.301943,Prenzlauer Berg,DRV_147,Idle,0,0.0
TRIP_12892,2026-05-30 21:25:25.301943,Friedrichshain-Kreuzberg,DRV_104,Passengers_Onboard,12,16.88
TRIP_10336,2026-05-30 21:29:25.301943,Mitte,DRV_141,Idle,0,0.0
TRIP_10845,2026-05-30 21:37:25.301943,Mitte,DRV_102,En Route,0,0.0
TRIP_10477,2026-05-30 21:43:25.301943,Prenzlauer Berg,DRV_129,Passengers_Onboard,8,12.78
TRIP_14404,2026-05-30 21:46:25.301943,Friedrichshain-Kreuzberg,DRV_144,Passengers_Onboard,11,16.36
TRIP_14420,2026-05-30 21:50:25.301943,Prenzlauer Berg,DRV_126,Passengers_Onboard,5,8.12
TRIP_13114,2026-05-30 21:53:25.301943,Friedrichshain-Kreuzberg,DRV_146,Passengers_Onboard,18,25.32
TRIP_11317,2026-05-30 21:55:25.301943,Friedrichshain-Kreuzberg,DRV_113,Passengers_Onboard,16,27.3
TRIP_13570,2026-05-30 21:55:25.301943,Mitte,DRV_138,Passengers_Onboard,12,18.76
TRIP_12026,2026-05-30 21:55:25.301943,Mitte,DRV_122,Passengers_Onboard,9,12.25
TRIP_14360,2026-05-30 22:09:25.301943,Prenzlauer Berg,DRV_141,En Route,0,0.0
TRIP_10888,2026-05-30 22:19:25.301943,Friedrichshain-Kreuzberg,DRV_118,En Route,0,0.0
TRIP_11529,2026-05-30 22:21:25.301943,Mitte,DRV_133,Passengers_Onboard,10,17.68
TRIP_13841,2026-05-30 22:21:25.301943,Friedrichshain-Kreuzberg,DRV_134,Passengers_Onboard,12,16.96
TRIP_14389,2026-05-30 22:23:25.301943,Friedrichshain-Kreuzberg,DRV_115,En Route,0,0.0
TRIP_14657,2026-05-30 22:30:25.301943,Mitte,DRV_140,En Route,0,0.0
TRIP_12038,2026-05-30 22:35:25.301943,Friedrichshain-Kreuzberg,DRV_105,Passengers_Onboard,14,23.18
TRIP_14332,2026-05-30 22:42:25.301943,Mitte,DRV_146,Idle,0,0.0
TRIP_10482,2026-05-30 23:02:25.301943,Mitte,DRV_101,Passengers_Onboard,14,20.73
TRIP_13919,2026-05-30 23:05:25.301943,Prenzlauer Berg,DRV_146,Passengers_Onboard,8,14.27
TRIP_10048,2026-05-30 23:06:25.301943,Friedrichshain-Kreuzberg,DRV_147,Idle,0,0.0
TRIP_11202,2026-05-30 23:13:25.301943,Mitte,DRV_114,Passengers_Onboard,15,19.41
TRIP_11355,2026-05-30 23:15:25.301943,Prenzlauer Berg,DRV_127,Passengers_Onboard,15,26.33
TRIP_11318,2026-05-30 23:24:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,10,13.29
TRIP_12433,2026-05-30 23:32:25.301943,Mitte,DRV_109,Passengers_Onboard,14,20.03
TRIP_10303,2026-05-30 23:37:25.301943,Prenzlauer Berg,DRV_137,Passengers_Onboard,9,14.0
TRIP_10591,2026-05-30 23:38:25.301943,Mitte,DRV_140,Passengers_Onboard,20,29.75
TRIP_14537,2026-05-30 23:39:25.301943,Prenzlauer Berg,DRV_149,Idle,0,0.0
TRIP_12093,2026-05-30 23:40:25.301943,Mitte,DRV_107,Passengers_Onboard,9,18.69
TRIP_14527,2026-05-30 23:43:25.301943,Mitte,DRV_135,Passengers_Onboard,20,30.03
TRIP_12644,2026-05-30 23:46:25.301943,Mitte,DRV_122,Idle,0,0.0
TRIP_14889,2026-05-30 23:55:25.301943,Prenzlauer Berg,DRV_137,Passengers_Onboard,22,31.14
TRIP_14035,2026-05-31 00:05:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,12,18.92
TRIP_14610,2026-05-31 00:07:25.301943,Friedrichshain-Kreuzberg,DRV_109,Passengers_Onboard,15,22.5
TRIP_12694,2026-05-31 00:16:25.301943,Mitte,DRV_119,En Route,0,0.0
TRIP_11415,2026-05-31 00:17:25.301943,Friedrichshain-Kreuzberg,DRV_126,Passengers_Onboard,24,33.81
TRIP_13728,2026-05-31 00:21:25.301943,Mitte,DRV_113,Passengers_Onboard,17,27.7
TRIP_12307,2026-05-31 00:27:25.301943,Friedrichshain-Kreuzberg,DRV_133,En Route,0,0.0
TRIP_10321,2026-05-31 00:33:25.301943,Prenzlauer Berg,DRV_147,Passengers_Onboard,8,14.69
TRIP_11565,2026-05-31 00:37:25.301943,Friedrichshain-Kreuzberg,DRV_139,Passengers_Onboard,13,21.8
TRIP_14392,2026-05-31 00:45:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,17,23.69
TRIP_10248,2026-05-31 00:45:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,16,23.77
TRIP_14953,2026-05-31 00:52:25.301943,Prenzlauer Berg,DRV_113,Passengers_Onboard,10,14.6
TRIP_14224,2026-05-31 00:54:25.301943,Friedrichshain-Kreuzberg,DRV_132,Passengers_Onboard,14,17.95
TRIP_14457,2026-05-31 00:58:25.301943,Prenzlauer Berg,DRV_135,Passengers_Onboard,16,25.4
TRIP_14742,2026-05-31 01:01:25.301943,Mitte,DRV_122,Passengers_Onboard,16,24.87
TRIP_13735,2026-05-31 01:01:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,8,12.76
TRIP_13574,2026-05-31 01:10:25.301943,Friedrichshain-Kreuzberg,DRV_134,Idle,0,0.0
TRIP_10131,2026-05-31 01:14:25.301943,Prenzlauer Berg,DRV_112,Idle,0,0.0
TRIP_12008,2026-05-31 01:20:25.301943,Mitte,DRV_116,Passengers_Onboard,18,28.17
TRIP_14181,2026-05-31 01:31:25.301943,Mitte,DRV_114,Passengers_Onboard,18,27.02
TRIP_11014,2026-05-31 01:35:25.301943,Prenzlauer Berg,DRV_124,Passengers_Onboard,12,17.8
TRIP_11312,2026-05-31 01:35:25.301943,Prenzlauer Berg,DRV_144,Passengers_Onboard,10,18.32
TRIP_10353,2026-05-31 01:36:25.301943,Prenzlauer Berg,DRV_110,Passengers_Onboard,13,17.44
TRIP_12004,2026-05-31 01:37:25.301943,Mitte,DRV_115,Idle,0,0.0
TRIP_12197,2026-05-31 01:51:25.301943,Prenzlauer Berg,DRV_143,En Route,0,0.0
TRIP_12518,2026-05-31 01:58:25.301943,Mitte,DRV_116,Idle,0,0.0
TRIP_11604,2026-05-31 02:06:25.301943,Mitte,DRV_107,Idle,0,0.0
TRIP_10698,2026-05-31 02:09:25.301943,Mitte,DRV_126,Passengers_Onboard,4,6.0
TRIP_14754,2026-05-31 02:19:25.301943,Friedrichshain-Kreuzberg,DRV_132,Passengers_Onboard,17,21.48
TRIP_13688,2026-05-31 02:23:25.301943,Prenzlauer Berg,DRV_104,En Route,0,0.0
TRIP_13665,2026-05-31 02:24:25.301943,Mitte,DRV_130,En Route,0,0.0
TRIP_14991,2026-05-31 02:27:25.301943,Prenzlauer Berg,DRV_129,En Route,0,0.0
TRIP_10884,2026-05-31 02:32:25.301943,Mitte,DRV_108,Passengers_Onboard,12,21.16
TRIP_11726,2026-05-31 02:33:25.301943,Mitte,DRV_113,Passengers_Onboard,17,23.32
TRIP_12589,2026-05-31 02:40:25.301943,Mitte,DRV_123,Passengers_Onboard,16,23.28
TRIP_13866,2026-05-31 02:40:25.301943,Prenzlauer Berg,DRV_110,En Route,0,0.0
TRIP_11469,2026-05-31 02:43:25.301943,Mitte,DRV_113,Passengers_Onboard,8,16.25
TRIP_11840,2026-05-31 02:47:25.301943,Prenzlauer Berg,DRV_105,En Route,0,0.0
TRIP_14412,2026-05-31 02:47:25.301943,Prenzlauer Berg,DRV_103,En Route,0,0.0
TRIP_11180,2026-05-31 02:52:25.301943,Friedrichshain-Kreuzberg,DRV_105,Idle,0,0.0
TRIP_12870,2026-05-31 03:04:25.301943,Prenzlauer Berg,DRV_135,Passengers_Onboard,14,24.15
TRIP_12153,2026-05-31 03:06:25.301943,Friedrichshain-Kreuzberg,DRV_123,Passengers_Onboard,16,23.48
TRIP_10738,2026-05-31 03:10:25.301943,Mitte,DRV_103,Passengers_Onboard,14,19.7
TRIP_11666,2026-05-31 03:10:25.301943,Mitte,DRV_105,Passengers_Onboard,22,30.75
TRIP_14574,2026-05-31 03:18:25.301943,Friedrichshain-Kreuzberg,DRV_121,Passengers_Onboard,14,21.35
TRIP_13533,2026-05-31 03:26:25.301943,Mitte,DRV_126,En Route,0,0.0
TRIP_14510,2026-05-31 03:36:25.301943,Mitte,DRV_143,Passengers_Onboard,16,23.55
TRIP_13561,2026-05-31 03:46:25.301943,Mitte,DRV_121,Passengers_Onboard,18,29.88
TRIP_12785,2026-05-31 03:57:25.301943,Mitte,DRV_116,Passengers_Onboard,17,22.11
TRIP_11404,2026-05-31 03:59:25.301943,Mitte,DRV_140,Passengers_Onboard,3,6.82
TRIP_10973,2026-05-31 04:00:25.301943,Prenzlauer Berg,DRV_144,Passengers_Onboard,13,21.24
TRIP_13400,2026-05-31 04:03:25.301943,Mitte,DRV_121,Passengers_Onboard,11,15.08
TRIP_13452,2026-05-31 04:03:25.301943,Mitte,DRV_131,Idle,0,0.0
TRIP_11687,2026-05-31 04:05:25.301943,Mitte,DRV_134,Passengers_Onboard,24,33.4
TRIP_10388,2026-05-31 04:07:25.301943,Mitte,DRV_122,En Route,0,0.0
TRIP_11331,2026-05-31 04:26:25.301943,Mitte,DRV_106,Passengers_Onboard,18,24.46
TRIP_14880,2026-05-31 04:31:25.301943,Mitte,DRV_108,Idle,0,0.0
TRIP_11439,2026-05-31 04:50:25.301943,Mitte,DRV_145,Passengers_Onboard,17,27.1
TRIP_14940,2026-05-31 05:04:25.301943,Mitte,DRV_118,En Route,0,0.0
TRIP_14233,2026-05-31 05:08:25.301943,Mitte,DRV_121,En Route,0,0.0
TRIP_12578,2026-05-31 05:25:25.301943,Friedrichshain-Kreuzberg,DRV_121,Idle,0,0.0
TRIP_14388,2026-05-31 05:29:25.301943,Mitte,DRV_145,Passengers_Onboard,11,18.1
TRIP_13903,2026-05-31 05:32:25.301943,Mitte,DRV_134,En Route,0,0.0
TRIP_12669,2026-05-31 05:36:25.301943,Friedrichshain-Kreuzberg,DRV_106,Passengers_Onboard,17,21.6
TRIP_13932,2026-05-31 05:54:25.301943,Prenzlauer Berg,DRV_149,Passengers_Onboard,24,35.64
TRIP_10297,2026-05-31 06:14:25.301943,Prenzlauer Berg,DRV_128,Passengers_Onboard,10,16.56
TRIP_13798,2026-05-31 06:23:25.301943,Friedrichshain-Kreuzberg,DRV_117,Idle,0,0.0
TRIP_11437,2026-05-31 06:23:25.301943,Friedrichshain-Kreuzberg,DRV_137,Idle,0,0.0
TRIP_11842,2026-05-31 06:30:25.301943,Mitte,DRV_124,Passengers_Onboard,14,22.9
TRIP_14536,2026-05-31 06:39:25.301943,Prenzlauer Berg,DRV_112,Passengers_Onboard,14,21.74
TRIP_12239,2026-05-31 06:40:25.301943,Mitte,DRV_137,Idle,0,0.0
TRIP_12484,2026-05-31 06:43:25.301943,Friedrichshain-Kreuzberg,DRV_104,Passengers_Onboard,22,30.7
TRIP_12572,2026-05-31 06:52:25.301943,Mitte,DRV_139,Idle,0,0.0
TRIP_10519,2026-05-31 06:55:25.301943,Friedrichshain-Kreuzberg,DRV_105,Passengers_Onboard,10,13.48
TRIP_14790,2026-05-31 06:55:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,28,36.37
TRIP_13383,2026-05-31 07:03:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,12,19.75
TRIP_12215,2026-05-31 07:09:25.301943,Mitte,DRV_116,Passengers_Onboard,8,15.93
TRIP_14661,2026-05-31 07:11:25.301943,Prenzlauer Berg,DRV_121,En Route,0,0.0
TRIP_13265,2026-05-31 07:12:25.301943,Friedrichshain-Kreuzberg,DRV_135,Idle,0,0.0
TRIP_10333,2026-05-31 07:12:25.301943,Mitte,DRV_114,Passengers_Onboard,16,23.78
TRIP_12138,2026-05-31 07:23:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,13,16.23
TRIP_11887,2026-05-31 07:48:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,25,34.11
TRIP_10676,2026-05-31 07:54:25.301943,Prenzlauer Berg,DRV_138,Passengers_Onboard,12,11.73
TRIP_12249,2026-05-31 07:55:25.301943,Mitte,DRV_141,Passengers_Onboard,13,16.65
TRIP_13011,2026-05-31 07:55:25.301943,Friedrichshain-Kreuzberg,DRV_144,Passengers_Onboard,14,18.98
TRIP_12449,2026-05-31 07:57:25.301943,Prenzlauer Berg,DRV_113,Idle,0,0.0
TRIP_10025,2026-05-31 08:00:25.301943,Friedrichshain-Kreuzberg,DRV_112,Idle,0,0.0
TRIP_12358,2026-05-31 08:00:25.301943,Prenzlauer Berg,DRV_139,Idle,0,0.0
TRIP_14860,2026-05-31 08:04:25.301943,Prenzlauer Berg,DRV_110,Idle,0,0.0
TRIP_11483,2026-05-31 08:10:25.301943,Mitte,DRV_107,Passengers_Onboard,10,16.34
TRIP_14076,2026-05-31 08:21:25.301943,Prenzlauer Berg,DRV_130,Idle,0,0.0
TRIP_10154,2026-05-31 08:21:25.301943,Prenzlauer Berg,DRV_124,Passengers_Onboard,13,21.93
TRIP_14632,2026-05-31 08:21:25.301943,Mitte,DRV_109,Idle,0,0.0
TRIP_13433,2026-05-31 08:28:25.301943,Friedrichshain-Kreuzberg,DRV_115,Idle,0,0.0
TRIP_12164,2026-05-31 08:36:25.301943,Prenzlauer Berg,DRV_103,Idle,0,0.0
TRIP_11241,2026-05-31 08:39:25.301943,Mitte,DRV_116,En Route,0,0.0
TRIP_12992,2026-05-31 08:39:25.301943,Friedrichshain-Kreuzberg,DRV_137,Passengers_Onboard,22,30.29
TRIP_13000,2026-05-31 08:42:25.301943,Friedrichshain-Kreuzberg,DRV_112,En Route,0,0.0
TRIP_10638,2026-05-31 08:46:25.301943,Prenzlauer Berg,DRV_102,En Route,0,0.0
TRIP_11599,2026-05-31 08:49:25.301943,Mitte,DRV_126,Passengers_Onboard,11,18.06
TRIP_10655,2026-05-31 08:56:25.301943,Friedrichshain-Kreuzberg,DRV_149,Passengers_Onboard,6,12.13
TRIP_14670,2026-05-31 08:57:25.301943,Prenzlauer Berg,DRV_117,Idle,0,0.0
TRIP_10550,2026-05-31 08:58:25.301943,Mitte,DRV_123,Idle,0,0.0
TRIP_13176,2026-05-31 09:01:25.301943,Mitte,DRV_145,Idle,0,0.0
TRIP_10769,2026-05-31 09:09:25.301943,Friedrichshain-Kreuzberg,DRV_148,En Route,0,0.0
TRIP_13524,2026-05-31 09:27:25.301943,Prenzlauer Berg,DRV_110,Passengers_Onboard,23,30.55
TRIP_14162,2026-05-31 09:31:25.301943,Prenzlauer Berg,DRV_118,Idle,0,0.0
TRIP_13150,2026-05-31 09:37:25.301943,Friedrichshain-Kreuzberg,DRV_145,En Route,0,0.0
TRIP_10810,2026-05-31 09:46:25.301943,Prenzlauer Berg,DRV_120,Passengers_Onboard,5,10.88
TRIP_13766,2026-05-31 09:46:25.301943,Mitte,DRV_145,Idle,0,0.0
TRIP_13887,2026-05-31 09:58:25.301943,Mitte,DRV_117,Passengers_Onboard,20,28.17
TRIP_14775,2026-05-31 10:02:25.301943,Friedrichshain-Kreuzberg,DRV_129,En Route,0,0.0
TRIP_10385,2026-05-31 10:04:25.301943,Prenzlauer Berg,DRV_113,Idle,0,0.0
TRIP_13587,2026-05-31 10:10:25.301943,Prenzlauer Berg,DRV_105,Passengers_Onboard,15,24.65
TRIP_10128,2026-05-31 10:15:25.301943,Friedrichshain-Kreuzberg,DRV_149,Idle,0,0.0
TRIP_11735,2026-05-31 10:20:25.301943,Mitte,DRV_106,Passengers_Onboard,4,11.66
TRIP_11274,2026-05-31 10:37:25.301943,Prenzlauer Berg,DRV_124,Idle,0,0.0
TRIP_13938,2026-05-31 10:38:25.301943,Friedrichshain-Kreuzberg,DRV_128,Passengers_Onboard,27,34.49
TRIP_14082,2026-05-31 10:44:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,12,25.62
TRIP_11737,2026-05-31 10:46:25.301943,Prenzlauer Berg,DRV_147,Passengers_Onboard,18,21.41
TRIP_10067,2026-05-31 10:59:25.301943,Friedrichshain-Kreuzberg,DRV_139,Idle,0,0.0
TRIP_12018,2026-05-31 11:19:25.301943,Prenzlauer Berg,DRV_133,Passengers_Onboard,7,9.33
TRIP_13744,2026-05-31 11:30:25.301943,Mitte,DRV_132,Passengers_Onboard,19,23.76
TRIP_14409,2026-05-31 11:45:25.301943,Mitte,DRV_105,En Route,0,0.0
TRIP_14084,2026-05-31 11:46:25.301943,Mitte,DRV_120,En Route,0,0.0
TRIP_14587,2026-05-31 11:47:25.301943,Mitte,DRV_130,En Route,0,0.0
TRIP_13038,2026-05-31 11:52:25.301943,Prenzlauer Berg,DRV_143,Passengers_Onboard,15,25.1
TRIP_11940,2026-05-31 11:54:25.301943,Mitte,DRV_133,Idle,0,0.0
TRIP_11464,2026-05-31 12:01:25.301943,Mitte,DRV_120,Passengers_Onboard,26,34.52
TRIP_10212,2026-05-31 12:20:25.301943,Mitte,DRV_131,Passengers_Onboard,8,13.84
TRIP_10132,2026-05-31 12:22:25.301943,Friedrichshain-Kreuzberg,DRV_146,Passengers_Onboard,14,18.41
TRIP_11534,2026-05-31 12:35:25.301943,Prenzlauer Berg,DRV_132,En Route,0,0.0
TRIP_13345,2026-05-31 12:38:25.301943,Friedrichshain-Kreuzberg,DRV_145,Passengers_Onboard,20,27.22
TRIP_11817,2026-05-31 12:38:25.301943,Mitte,DRV_146,Idle,0,0.0
TRIP_11605,2026-05-31 12:44:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,15,27.41
TRIP_12176,2026-05-31 12:46:25.301943,Friedrichshain-Kreuzberg,DRV_123,En Route,0,0.0
TRIP_12398,2026-05-31 12:47:25.301943,Mitte,DRV_112,En Route,0,0.0
TRIP_10680,2026-05-31 13:05:25.301943,Mitte,DRV_131,Passengers_Onboard,14,20.46
TRIP_10041,2026-05-31 13:14:25.301943,Friedrichshain-Kreuzberg,DRV_130,Idle,0,0.0
TRIP_13672,2026-05-31 13:24:25.301943,Friedrichshain-Kreuzberg,DRV_127,Idle,0,0.0
TRIP_10949,2026-05-31 13:46:25.301943,Mitte,DRV_124,En Route,0,0.0
TRIP_14786,2026-05-31 13:47:25.301943,Mitte,DRV_144,Passengers_Onboard,22,30.79
TRIP_14250,2026-05-31 14:07:25.301943,Mitte,DRV_101,En Route,0,0.0
TRIP_12170,2026-05-31 14:15:25.301943,Prenzlauer Berg,DRV_138,En Route,0,0.0
TRIP_14637,2026-05-31 14:15:25.301943,Prenzlauer Berg,DRV_147,En Route,0,0.0
TRIP_10316,2026-05-31 14:18:25.301943,Mitte,DRV_142,En Route,0,0.0
TRIP_13089,2026-05-31 14:24:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,18,23.94
TRIP_14794,2026-05-31 14:35:25.301943,Mitte,DRV_125,Passengers_Onboard,16,20.47
TRIP_13702,2026-05-31 14:46:25.301943,Mitte,DRV_101,Idle,0,0.0
TRIP_12273,2026-05-31 14:51:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,18,30.38
TRIP_10650,2026-05-31 14:56:25.301943,Mitte,DRV_106,Passengers_Onboard,19,25.82
TRIP_12945,2026-05-31 14:59:25.301943,Friedrichshain-Kreuzberg,DRV_123,Idle,0,0.0
TRIP_12808,2026-05-31 15:10:25.301943,Mitte,DRV_117,Passengers_Onboard,14,18.33
TRIP_14286,2026-05-31 15:13:25.301943,Prenzlauer Berg,DRV_125,Idle,0,0.0
TRIP_10395,2026-05-31 15:16:25.301943,Friedrichshain-Kreuzberg,DRV_128,Passengers_Onboard,15,22.03
TRIP_12788,2026-05-31 15:22:25.301943,Friedrichshain-Kreuzberg,DRV_115,Passengers_Onboard,13,19.59
TRIP_11459,2026-05-31 15:38:25.301943,Prenzlauer Berg,DRV_136,Passengers_Onboard,13,19.64
TRIP_10325,2026-05-31 15:58:25.301943,Mitte,DRV_134,En Route,0,0.0
TRIP_10749,2026-05-31 16:01:25.301943,Mitte,DRV_120,Passengers_Onboard,16,22.57
TRIP_12497,2026-05-31 16:07:25.301943,Friedrichshain-Kreuzberg,DRV_126,Idle,0,0.0
TRIP_14778,2026-05-31 16:38:25.301943,Friedrichshain-Kreuzberg,DRV_118,Passengers_Onboard,12,20.41
TRIP_10390,2026-05-31 16:48:25.301943,Mitte,DRV_114,Passengers_Onboard,8,17.79
TRIP_13158,2026-05-31 16:51:25.301943,Prenzlauer Berg,DRV_149,Passengers_Onboard,14,16.7
TRIP_10729,2026-05-31 16:54:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,19,28.44
TRIP_11786,2026-05-31 16:56:25.301943,Prenzlauer Berg,DRV_112,Passengers_Onboard,3,11.6
TRIP_10470,2026-05-31 17:02:25.301943,Mitte,DRV_112,Passengers_Onboard,18,24.74
TRIP_11945,2026-05-31 17:10:25.301943,Mitte,DRV_133,Idle,0,0.0
TRIP_12802,2026-05-31 17:16:25.301943,Prenzlauer Berg,DRV_101,En Route,0,0.0
TRIP_11869,2026-05-31 17:31:25.301943,Prenzlauer Berg,DRV_128,En Route,0,0.0
TRIP_10046,2026-05-31 17:32:25.301943,Prenzlauer Berg,DRV_145,Passengers_Onboard,12,17.62
TRIP_10490,2026-05-31 17:36:25.301943,Friedrichshain-Kreuzberg,DRV_122,En Route,0,0.0
TRIP_12128,2026-05-31 17:47:25.301943,Mitte,DRV_142,Idle,0,0.0
TRIP_11787,2026-05-31 17:55:25.301943,Mitte,DRV_116,En Route,0,0.0
TRIP_12932,2026-05-31 18:07:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,18,28.13
TRIP_12423,2026-05-31 18:08:25.301943,Friedrichshain-Kreuzberg,DRV_137,Passengers_Onboard,14,19.47
TRIP_10556,2026-05-31 18:18:25.301943,Friedrichshain-Kreuzberg,DRV_106,En Route,0,0.0
TRIP_14327,2026-05-31 18:19:25.301943,Prenzlauer Berg,DRV_108,Idle,0,0.0
TRIP_11663,2026-05-31 18:21:25.301943,Friedrichshain-Kreuzberg,DRV_138,Passengers_Onboard,16,24.28
TRIP_11793,2026-05-31 18:34:25.301943,Mitte,DRV_107,Passengers_Onboard,14,19.5
TRIP_12731,2026-05-31 18:39:25.301943,Friedrichshain-Kreuzberg,DRV_126,En Route,0,0.0
TRIP_11528,2026-05-31 18:39:25.301943,Mitte,DRV_138,Passengers_Onboard,18,23.73
TRIP_13525,2026-05-31 18:48:25.301943,Friedrichshain-Kreuzberg,DRV_109,Idle,0,0.0
TRIP_13543,2026-05-31 18:50:25.301943,Mitte,DRV_138,Passengers_Onboard,10,15.55
TRIP_13044,2026-05-31 18:50:25.301943,Mitte,DRV_148,Idle,0,0.0
TRIP_11203,2026-05-31 18:53:25.301943,Mitte,DRV_135,Passengers_Onboard,10,13.97
TRIP_12282,2026-05-31 19:00:25.301943,Mitte,DRV_135,Idle,0,0.0
TRIP_14290,2026-05-31 19:19:25.301943,Mitte,DRV_115,Passengers_Onboard,21,27.08
TRIP_14427,2026-05-31 19:41:25.301943,Prenzlauer Berg,DRV_114,Passengers_Onboard,11,18.87
TRIP_13823,2026-05-31 19:44:25.301943,Mitte,DRV_126,Idle,0,0.0
TRIP_10842,2026-05-31 19:48:25.301943,Mitte,DRV_112,Passengers_Onboard,19,26.92
TRIP_10080,2026-05-31 19:59:25.301943,Mitte,DRV_101,Passengers_Onboard,17,25.64
TRIP_12580,2026-05-31 20:02:25.301943,Prenzlauer Berg,DRV_148,Passengers_Onboard,12,19.37
TRIP_14851,2026-05-31 20:14:25.301943,Mitte,DRV_133,Idle,0,0.0
TRIP_12761,2026-05-31 20:20:25.301943,Mitte,DRV_107,Idle,0,0.0
TRIP_12626,2026-05-31 20:25:25.301943,Friedrichshain-Kreuzberg,DRV_107,Passengers_Onboard,18,24.92
TRIP_11733,2026-05-31 20:33:25.301943,Mitte,DRV_146,Idle,0,0.0
TRIP_13300,2026-05-31 20:38:25.301943,Friedrichshain-Kreuzberg,DRV_141,Passengers_Onboard,19,25.09
TRIP_12584,2026-05-31 21:03:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,18,29.08
TRIP_12343,2026-05-31 21:11:25.301943,Mitte,DRV_111,Idle,0,0.0
TRIP_12918,2026-05-31 21:12:25.301943,Mitte,DRV_100,Passengers_Onboard,15,21.0
